game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
1c3aa3d7-8f56-4552-9aaf-07a31929fc09,1,Live Chess,Chess.com,2022.09.20,-,imgonnafucyouup,jiit912,1-0,1373,,1374,,,,imgonnafucyouup,1373,jiit912,1374,-1,D10,imgonnafucyouup won by resignation,600,2022.09.20,15:13:06,,,2023-10-24T17:42:48+0000,jiit9122022-09.pgn
c39d4d81-9e07-4f22-9140-e51fda2f4ab9,2,Live Chess,Chess.com,2022.09.20,-,jiit912,imgonnafucyouup,1/2-1/2,1387,,1365,,,,draw,,draw,,0,D00,Game drawn by insufficient material,600,2022.09.20,14:52:25,,,2023-10-24T17:42:48+0000,jiit9122022-09.pgn
dc4f222a-53aa-4639-8aeb-627385da2f54,3,Live Chess,Chess.com,2022.09.20,-,imgonnafucyouup,jiit912,0-1,1364,,1388,,,,jiit912,1388,imgonnafucyouup,1364,24,B27,jiit912 won by resignation,600,2022.09.20,14:48:15,,,2023-10-24T17:42:48+0000,jiit9122022-09.pgn
59557ae0-6e8b-4e94-80c2-9d06fa3e52b9,4,Live Chess,Chess.com,2022.09.04,-,jiit912,Lando1054,0-1,1375,,1354,,,,Lando1054,1354,jiit912,1375,-21,A41,Lando1054 won by resignation,600,2022.09.04,14:42:04,,,2023-10-24T17:42:48+0000,jiit9122022-09.pgn
