game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
39e95dfd-f9ae-4da3-991b-7ca2eb570436,1,Live Chess,Chess.com,2021.06.30,-,jiit912,swandigaol,0-1,1379,,1422,,,,swandigaol,1422,jiit912,1379,43,D00,swandigaol won by checkmate,60,2021.06.30,19:43:53,,,2023-10-24T17:40:37+0000,jiit9122021-06.pgn
c98a7c5e-ec67-4ff0-ac3e-5e350ab33439,2,Live Chess,Chess.com,2021.06.30,-,jiit912,nikkymansuy,0-1,1386,,1438,,,,nikkymansuy,1438,jiit912,1386,52,A40,nikkymansuy won on time,60,2021.06.30,19:41:29,,,2023-10-24T17:40:37+0000,jiit9122021-06.pgn
6c104a1c-f097-433c-a0e0-764f36eabce1,3,Live Chess,Chess.com,2021.06.30,-,Christianelpro,jiit912,0-1,1394,,1393,,,,jiit912,1393,Christianelpro,1394,-1,B10,jiit912 won on time,60,2021.06.30,19:39:13,,,2023-10-24T17:40:37+0000,jiit9122021-06.pgn
f4a59556-62f2-4da5-9f1b-5bfb76003171,4,Live Chess,Chess.com,2021.06.30,-,Winderfuler,jiit912,0-1,1370,,1385,,,,jiit912,1385,Winderfuler,1370,15,B30,jiit912 won by checkmate,60,2021.06.30,19:37:18,,,2023-10-24T17:40:37+0000,jiit9122021-06.pgn
c907052b-8481-4dfb-8045-907294f3270e,5,Live Chess,Chess.com,2021.06.30,-,ajupea,jiit912,0-1,1325,,1377,,,,jiit912,1377,ajupea,1325,52,A43,jiit912 won on time,60,2021.06.30,19:35:01,,,2023-10-24T17:40:37+0000,jiit9122021-06.pgn
d8cbb338-e334-4c02-8f84-8b6d88d930e8,6,Live Chess,Chess.com,2021.06.30,-,jiit912,Keyzer76,1-0,1370,,1323,,,,jiit912,1370,Keyzer76,1323,47,A40,jiit912 won by resignation,60,2021.06.30,19:32:57,,,2023-10-24T17:40:37+0000,jiit9122021-06.pgn
af46caa3-48a1-47f2-8b17-ceb6863a3d62,7,Live Chess,Chess.com,2021.06.30,-,jiit912,Orion271,0-1,1363,,1377,,,,Orion271,1377,jiit912,1363,14,D10,Orion271 won by checkmate,60,2021.06.30,19:31:02,,,2023-10-24T17:40:37+0000,jiit9122021-06.pgn
bc449c27-6b33-4c48-8e03-e75d11e04d12,8,Live Chess,Chess.com,2021.06.30,-,EdwinMeja,jiit912,1-0,1356,,1372,,,,EdwinMeja,1356,jiit912,1372,-16,D00,EdwinMeja won on time,60,2021.06.30,19:28:55,,,2023-10-24T17:40:37+0000,jiit9122021-06.pgn
e89f1319-4b42-4ecd-8f27-10b1a7923fb8,9,Live Chess,Chess.com,2021.06.30,-,Chessbxolelo,jiit912,0-1,1377,,1381,,,,jiit912,1381,Chessbxolelo,1377,4,B20,jiit912 won by resignation,60,2021.06.30,19:27:35,,,2023-10-24T17:40:37+0000,jiit9122021-06.pgn
bd7cd6c1-33e2-48d1-8204-9a44f93ec7a2,10,Live Chess,Chess.com,2021.06.30,-,jiit912,chessplayer24502,1-0,1373,,1355,,,,jiit912,1373,chessplayer24502,1355,18,D30,jiit912 won by checkmate,60,2021.06.30,19:26:07,,,2023-10-24T17:40:37+0000,jiit9122021-06.pgn
