game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
112766e4-f828-4702-9184-ec8f7818a5a6,1,Live Chess,Chess.com,2022.01.25,-,firman924,jiit912,1-0,1392,,1356,,,,firman924,1392,jiit912,1356,36,B20,firman924 won by resignation,600,2022.01.25,12:30:45,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
e35974ed-0348-4137-92b7-a99585507da2,2,Live Chess,Chess.com,2022.01.25,-,jiit912,vicente19631,1/2-1/2,1364,,1400,,,,draw,,draw,,0,A40,Game drawn by repetition,600,2022.01.25,12:19:38,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
6c5ae446-1f9b-4df5-a267-c8a3640c309b,3,Live Chess,Chess.com,2022.01.25,-,jiit912,sknurulhaque,0-1,1363,,1395,,,,sknurulhaque,1395,jiit912,1363,32,A40,sknurulhaque won by resignation,600,2022.01.25,11:40:17,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
778fe4f4-9635-412e-ab87-d0a9a2e90eda,4,Live Chess,Chess.com,2022.01.14,-,tvisha29,jiit912,1-0,1011,,1097,,,,tvisha29,1011,jiit912,1097,-86,B12,tvisha29 won by checkmate,300+5,2022.01.14,15:20:46,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
b0bb60f6-b4f6-4f41-8844-1d31dd1e8a4c,5,Live Chess,Chess.com,2022.01.14,-,tvisha29,jiit912,0-1,1123,,1371,,,,jiit912,1371,tvisha29,1123,248,D10,jiit912 won on time,600,2022.01.14,15:00:24,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
f4652fe2-3581-430a-9338-a603f94ae75e,6,Live Chess,Chess.com,2022.01.14,-,tvisha29,jiit912,0-1,953,,1136,,,,jiit912,1136,tvisha29,953,183,B33,jiit912 won on time,300,2022.01.14,14:47:23,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
04572933-af90-4c90-8fcd-4a08bae36f61,7,Live Chess,Chess.com,2022.01.10,-,jiit912,alfaris210,0-1,1367,,1363,,,,alfaris210,1363,jiit912,1367,-4,D06,alfaris210 won by resignation,600,2022.01.10,16:24:39,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
206a86c8-b17a-48f7-9d1f-fcd2fedeb0de,8,Live Chess,Chess.com,2022.01.07,-,affansihite,jiit912,1-0,1383,,1375,,,,affansihite,1383,jiit912,1375,8,A00,affansihite won by resignation,600,2022.01.07,16:54:57,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
30e667a3-6ab1-4307-88c2-96dd41a90f9b,9,Live Chess,Chess.com,2022.01.07,-,Sabendi,jiit912,1-0,1370,,1383,,,,Sabendi,1370,jiit912,1383,-13,D10,Sabendi won by resignation,600,2022.01.07,16:49:50,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
714373ca-b29e-4dc5-a4be-140bcffd1589,10,Live Chess,Chess.com,2022.01.05,-,airinputt,jiit912,0-1,951,,1270,,,,jiit912,1270,airinputt,951,319,D00,jiit912 won on time,60,2022.01.05,14:46:18,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
cef80015-f0bd-4640-869b-ac9385312c29,11,Live Chess,Chess.com,2022.01.05,-,jiit912,svetoslavhorobre,1-0,1268,,1277,,,,jiit912,1268,svetoslavhorobre,1277,-9,D10,jiit912 won on time,60,2022.01.05,14:44:05,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
82a1bd9e-6ca8-46ae-a7d6-cb2f73d5342c,12,Live Chess,Chess.com,2022.01.05,-,jiit912,Kkonfucius,1-0,1259,,1209,,,,jiit912,1259,Kkonfucius,1209,50,A40,jiit912 won on time,60,2022.01.05,14:41:43,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
8a75bc24-fca5-4b90-894f-f1adb5d69ed0,13,Live Chess,Chess.com,2022.01.05,-,jiit912,chessfritz15,0-1,1252,,1356,,,,chessfritz15,1356,jiit912,1252,104,A40,chessfritz15 won by resignation,60,2022.01.05,14:40:40,,,2023-10-24T17:42:16+0000,jiit9122022-01.pgn
