game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
1c8b0405-a1b1-4d2a-a075-8dbd12b94818,1,Live Chess,Chess.com,2020.11.30,-,federicolbr,jiit912,0-1,1052,,1054,,,,jiit912,1054,federicolbr,1052,2,B00,jiit912 won by checkmate,600,2020.11.30,14:59:03,,,2023-10-24T17:38:28+0000,jiit9122020-11.pgn
3d621d80-f634-4278-a1ed-3b6052d38f0a,2,Live Chess,Chess.com,2020.11.30,-,siddhantch,jiit912,1-0,1073,,1043,,,,siddhantch,1073,jiit912,1043,30,A41,siddhantch won by resignation,600,2020.11.30,12:42:35,,,2023-10-24T17:38:28+0000,jiit9122020-11.pgn
9f291d5c-3966-4e52-b652-fd72f1aae675,3,Live Chess,Chess.com,2020.11.29,-,jiit912,JLM67,1-0,1054,,1055,,,,jiit912,1054,JLM67,1055,-1,D00,jiit912 won by resignation,600,2020.11.29,09:37:49,,,2023-10-24T17:38:28+0000,jiit9122020-11.pgn
910148ff-2b27-46d5-bc24-e1a94d724650,4,Live Chess,Chess.com,2020.11.29,-,jiit912,TeachMeOpenings,0-1,1043,,1077,,,,TeachMeOpenings,1077,jiit912,1043,34,A40,TeachMeOpenings won by resignation,600,2020.11.29,07:11:45,,,2023-10-24T17:38:28+0000,jiit9122020-11.pgn
226adcb2-35fa-4914-8a20-610143d700d2,5,Live Chess,Chess.com,2020.11.28,-,Fawad96,jiit912,0-1,1053,,1053,,,,jiit912,1053,Fawad96,1053,0,B07,jiit912 won by resignation,600,2020.11.28,16:51:58,,,2023-10-24T17:38:28+0000,jiit9122020-11.pgn
050d063c-5670-460e-a5e8-c18e385b3751,6,Live Chess,Chess.com,2020.11.28,-,22011987,jiit912,0-1,1000,,1041,,,,jiit912,1041,22011987,1000,41,B20,jiit912 won by checkmate,600,2020.11.28,11:33:26,,,2023-10-24T17:38:28+0000,jiit9122020-11.pgn
b1fee11b-eafa-47f0-83d3-e8eec0bee2f4,7,Live Chess,Chess.com,2020.11.28,-,krish2193,jiit912,1-0,1007,,1030,,,,krish2193,1007,jiit912,1030,-23,A00,krish2193 won by resignation,600,2020.11.28,10:56:49,,,2023-10-24T17:38:28+0000,jiit9122020-11.pgn
e0d76e71-5845-4e45-87b9-23b41613954c,8,Live Chess,Chess.com,2020.11.28,-,jiit912,Guru1101,1-0,1043,,1059,,,,jiit912,1043,Guru1101,1059,-16,D20,jiit912 won by resignation,600,2020.11.28,06:21:03,,,2023-10-24T17:38:28+0000,jiit9122020-11.pgn
179f0d08-a788-472f-ab21-d20c499e5f8d,9,Live Chess,Chess.com,2020.11.28,-,jiit912,shuiiin,0-1,1030,,1025,,,,shuiiin,1025,jiit912,1030,-5,D00,shuiiin won by checkmate,600,2020.11.28,06:16:26,,,2023-10-24T17:38:28+0000,jiit9122020-11.pgn
a79b536e-ac29-477a-a9b5-52635d32dfc3,10,Live Chess,Chess.com,2020.11.27,-,jiit912,Alexandr_Nikultsev,1-0,1044,,1062,,,,jiit912,1044,Alexandr_Nikultsev,1062,-18,D00,jiit912 won by checkmate,600,2020.11.27,08:14:14,,,2023-10-24T17:38:29+0000,jiit9122020-11.pgn
9cb64b85-916a-4070-ac6f-6f2e22c37a66,11,Live Chess,Chess.com,2020.11.27,-,jiit912,Ofriis,0-1,1029,,1024,,,,Ofriis,1024,jiit912,1029,-5,D00,Ofriis won by resignation,600,2020.11.27,08:09:57,,,2023-10-24T17:38:29+0000,jiit9122020-11.pgn
297c2f25-fd2b-4aee-96dd-b361462482f2,12,Live Chess,Chess.com,2020.11.27,-,Sfkonuk,jiit912,0-1,987,,1043,,,,jiit912,1043,Sfkonuk,987,56,A09,jiit912 won by checkmate,600,2020.11.27,06:40:40,,,2023-10-24T17:38:29+0000,jiit9122020-11.pgn
1a458d0a-67fd-4507-a4cb-2bac8cd90c93,13,Live Chess,Chess.com,2020.11.26,-,xtazye,jiit912,0-1,1018,,1031,,,,jiit912,1031,xtazye,1018,13,A43,jiit912 won on time,600,2020.11.26,14:18:01,,,2023-10-24T17:38:29+0000,jiit9122020-11.pgn
0031b6b1-01c6-414d-967f-d279250c350d,14,Live Chess,Chess.com,2020.11.26,-,jiit912,Mahendra887,0-1,1016,,993,,,,Mahendra887,993,jiit912,1016,-23,D00,Mahendra887 won by resignation,600,2020.11.26,14:06:28,,,2023-10-24T17:38:29+0000,jiit9122020-11.pgn
0a5ea723-4e0e-44de-8817-881a0f8724ba,15,Live Chess,Chess.com,2020.11.26,-,LovisT,jiit912,0-1,984,,1033,,,,jiit912,1033,LovisT,984,49,A04,jiit912 won by checkmate,600,2020.11.26,12:47:58,,,2023-10-24T17:38:29+0000,jiit9122020-11.pgn
dfc9a127-41ab-4df0-9b26-8cebc9ef537e,16,Live Chess,Chess.com,2020.11.26,-,jiit912,Frux22,0-1,1019,,1040,,,,Frux22,1040,jiit912,1019,21,A40,Frux22 won by checkmate,600,2020.11.26,10:53:11,,,2023-10-24T17:38:29+0000,jiit9122020-11.pgn
ea6163ec-2832-4294-9f2d-a7db4b87b00a,17,Live Chess,Chess.com,2020.11.26,-,jujur23,jiit912,0-1,1051,,1036,,,,jiit912,1036,jujur23,1051,-15,B20,jiit912 won - game abandoned,600,2020.11.26,06:06:30,,,2023-10-24T17:38:29+0000,jiit9122020-11.pgn
1d8b781d-b02b-49d9-87fc-38752bd3587b,18,Live Chess,Chess.com,2020.11.25,-,Meetpritwani,jiit912,0-1,950,,1017,,,,jiit912,1017,Meetpritwani,950,67,B20,jiit912 won on time,600,2020.11.25,06:23:29,,,2023-10-24T17:38:29+0000,jiit9122020-11.pgn
