game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
803cc1b2-8860-4314-85ff-7a219b8d0f60,1,Live Chess,Chess.com,2023.07.26,-,DerDukex2,jiit912,0-1,1334,,1400,,,,jiit912,1400,DerDukex2,1334,66,B23,jiit912 won by resignation,600,2023.07.26,21:46:21,,,2023-10-24T17:42:51+0000,jiit9122023-07.pgn
487f8a98-87f3-4a95-bb15-70805f66c109,2,Live Chess,Chess.com,2023.07.26,-,Principee64,jiit912,0-1,1380,,1387,,,,jiit912,1387,Principee64,1380,7,B12,jiit912 won by resignation,600,2023.07.26,21:24:48,,,2023-10-24T17:42:51+0000,jiit9122023-07.pgn
cf8a3b6e-c153-4bb5-9ab8-9f89f02c7cf1,3,Live Chess,Chess.com,2023.07.26,-,jiit912,dinhobahia,1-0,1371,,1356,,,,jiit912,1371,dinhobahia,1356,15,A40,jiit912 won by checkmate,600,2023.07.26,21:10:10,,,2023-10-24T17:42:51+0000,jiit9122023-07.pgn
31063882-624f-493d-81e3-e2144a555b02,4,Live Chess,Chess.com,2023.07.26,-,szachygra123,jiit912,0-1,1309,,1354,,,,jiit912,1354,szachygra123,1309,45,B30,jiit912 won by checkmate,600,2023.07.26,21:04:15,,,2023-10-24T17:42:51+0000,jiit9122023-07.pgn
17e27488-db20-41a0-a340-946556ebf4a5,5,Live Chess,Chess.com,2023.07.26,-,jiit912,KardinalEvgeniy,0-1,1338,,1354,,,,KardinalEvgeniy,1354,jiit912,1338,16,A40,KardinalEvgeniy won by resignation,600,2023.07.26,21:00:52,,,2023-10-24T17:42:51+0000,jiit9122023-07.pgn
