game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
f967b512-b3ff-402a-9042-1ab32c86fd21,1,Live Chess,Chess.com,2021.03.01,-,Rameshh7,jiit912,0-1,1246,,1303,,,,jiit912,1303,Rameshh7,1246,57,B20,jiit912 won on time,600,2021.03.01,06:37:21,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
c99999f3-724b-4330-bf57-a0fc04fae9d7,2,Live Chess,Chess.com,2021.02.28,-,v7754,jiit912,0-1,1322,,1296,,,,jiit912,1296,v7754,1322,-26,A00,jiit912 won on time,600,2021.02.28,12:34:47,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
a7eb0efa-c6ef-4727-84dc-46accc74bc01,3,Live Chess,Chess.com,2021.02.26,-,jiit912,Masjabrik,1-0,1287,,1319,,,,jiit912,1287,Masjabrik,1319,-32,D00,jiit912 won on time,600,2021.02.26,13:26:25,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
fcb5909e-0c63-486f-8f51-aeeca36602ee,4,Live Chess,Chess.com,2021.02.25,-,jiit912,1a2b3c4d90,1-0,1278,,1294,,,,jiit912,1278,1a2b3c4d90,1294,-16,A40,jiit912 won by checkmate,600,2021.02.25,14:55:29,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
e18ff188-7dff-433d-84f7-dc4bfec49020,5,Live Chess,Chess.com,2021.02.24,-,loukits13,jiit912,1-0,1312,,1269,,,,loukits13,1312,jiit912,1269,43,B30,loukits13 won - game abandoned,600,2021.02.24,14:59:27,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
961b4eb9-14f3-4df8-b9e4-35ba90fe71b7,6,Live Chess,Chess.com,2021.02.24,-,7Rawsh,jiit912,1-0,1009,,1108,,,,7Rawsh,1009,jiit912,1108,-99,B50,7Rawsh won on time,180,2021.02.24,13:13:33,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
b2dcc062-6981-4b39-91b6-d2bea9550f02,7,Live Chess,Chess.com,2021.02.24,-,FerdinantShehu,jiit912,1-0,1333,,1276,,,,FerdinantShehu,1333,jiit912,1276,57,B23,FerdinantShehu won by checkmate,600,2021.02.24,11:54:39,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
a9314815-9952-45a1-ba31-5ceddb97254d,8,Live Chess,Chess.com,2021.02.23,-,jiit912,A_E_M,1-0,1283,,1250,,,,jiit912,1283,A_E_M,1250,33,D20,jiit912 won by checkmate,600,2021.02.23,19:25:21,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
1954e9d5-f5cc-4abc-a4e5-40b088509dd2,9,Live Chess,Chess.com,2021.02.23,-,jiit912,eksim,0-1,1275,,1280,,,,eksim,1280,jiit912,1275,5,D30,eksim won by checkmate,600,2021.02.23,15:17:04,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
30143642-4617-4fb2-9ada-4132167b2e3a,10,Live Chess,Chess.com,2021.02.22,-,Corolla1812,jiit912,0-1,1244,,1283,,,,jiit912,1283,Corolla1812,1244,39,A43,jiit912 won by checkmate,600,2021.02.22,14:53:39,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
622e72bb-a827-4d1c-ac0b-40aa93d40f8a,11,Live Chess,Chess.com,2021.02.22,-,jiit912,anmcpte,0-1,1276,,1277,,,,anmcpte,1277,jiit912,1276,1,A40,anmcpte won by checkmate,600,2021.02.22,14:35:04,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
24e6f652-e7c5-4c02-9619-6a52c0fd1f80,12,Live Chess,Chess.com,2021.02.21,-,metin2369,jiit912,0-1,1233,,1284,,,,jiit912,1284,metin2369,1233,51,B20,jiit912 won by resignation,600,2021.02.21,17:25:26,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
549f3860-4635-4f32-8f24-12aedc4fdb6d,13,Live Chess,Chess.com,2021.02.21,-,jiit912,justadoormatt,1-0,1277,,1276,,,,jiit912,1277,justadoormatt,1276,1,D06,jiit912 won by checkmate,600,2021.02.21,15:45:50,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
ddafca1b-67b0-4fc0-ba39-73bcabf95ccb,14,Live Chess,Chess.com,2021.02.21,-,nasim2110,jiit912,1-0,1321,,1269,,,,nasim2110,1321,jiit912,1269,52,B23,nasim2110 won by resignation,600,2021.02.21,14:26:22,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
049e55f6-e302-4217-aae0-2ae9be0107ed,15,Live Chess,Chess.com,2021.02.20,-,jiit912,horse1670,1/2-1/2,1276,,1250,,,,draw,,draw,,0,D20,Game drawn by insufficient material,600,2021.02.20,14:46:48,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
05548c41-8ef7-4911-a4a4-78d1ae13d563,16,Live Chess,Chess.com,2021.02.20,-,Iqbal_Raza,jiit912,1-0,1286,,1277,,,,Iqbal_Raza,1286,jiit912,1277,9,A43,Iqbal_Raza won by resignation,600,2021.02.20,14:37:02,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
1c6f1849-bb5b-42b2-9489-2f3c4526df7f,17,Live Chess,Chess.com,2021.02.20,-,jiit912,BlackSwan_21,0-1,1285,,1265,,,,BlackSwan_21,1265,jiit912,1285,-20,D20,BlackSwan_21 won by resignation,600,2021.02.20,14:28:19,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
cdc7c6a8-9036-4de6-aadd-52b8dea69870,18,Live Chess,Chess.com,2021.02.18,-,CRUISINGPARADISE,jiit912,0-1,1310,,1294,,,,jiit912,1294,CRUISINGPARADISE,1310,-16,B51,jiit912 won by resignation,600,2021.02.18,13:38:06,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
5dee0767-c608-499a-b587-ff8f0d7c3632,19,Live Chess,Chess.com,2021.02.18,-,bilas100,jiit912,1-0,1337,,1285,,,,bilas100,1337,jiit912,1285,52,B30,bilas100 won by resignation,600,2021.02.18,13:27:58,,,2023-10-24T17:39:06+0000,jiit9122021-02.pgn
