game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
859ad740-3e2b-460d-8519-2691331e8d59,1,Live Chess,Chess.com,2021.02.01,-,Gaurang010,jiit912,0-1,1053,,1072,,,,jiit912,1072,Gaurang010,1053,19,B30,jiit912 won on time,60,2021.02.01,04:47:53,,,2023-10-24T17:38:58+0000,jiit9122021-01.pgn
86154af8-5a4a-456b-8659-05f811aaa6ad,2,Live Chess,Chess.com,2021.01.31,-,sergio669,jiit912,0-1,1288,,1279,,,,jiit912,1279,sergio669,1288,-9,A04,jiit912 won by checkmate,600,2021.01.31,14:42:26,,,2023-10-24T17:38:58+0000,jiit9122021-01.pgn
c8cd87af-0940-48a2-857a-75db03391726,3,Live Chess,Chess.com,2021.01.31,-,jiit912,LocLicenziato,1-0,1064,,1032,,,,jiit912,1064,LocLicenziato,1032,32,D07,jiit912 won on time,60,2021.01.31,13:01:43,,,2023-10-24T17:38:58+0000,jiit9122021-01.pgn
e17fd1a4-944a-4efd-9048-b043963a4342,4,Live Chess,Chess.com,2021.01.30,-,jiit912,Vhrayvolo97,0-1,1056,,1073,,,,Vhrayvolo97,1073,jiit912,1056,17,A40,Vhrayvolo97 won on time,60,2021.01.30,19:05:23,,,2023-10-24T17:38:58+0000,jiit9122021-01.pgn
cec1335c-8cdd-4cec-ab5d-43e6883ccfc6,5,Live Chess,Chess.com,2021.01.30,-,percussivist,jiit912,0-1,1267,,1270,,,,jiit912,1270,percussivist,1267,3,B30,jiit912 won on time,600,2021.01.30,14:52:58,,,2023-10-24T17:38:58+0000,jiit9122021-01.pgn
e2595fe4-8952-4829-a15a-8f40f57b5914,6,Live Chess,Chess.com,2021.01.30,-,jiit912,biprajapati,1-0,1262,,1260,,,,jiit912,1262,biprajapati,1260,2,A40,jiit912 won on time,600,2021.01.30,14:38:18,,,2023-10-24T17:38:58+0000,jiit9122021-01.pgn
62f53b9b-e476-45be-9ecd-66c9cd008b8c,7,Live Chess,Chess.com,2021.01.29,-,AT_903,jiit912,1-0,1093,,1064,,,,AT_903,1093,jiit912,1064,29,A04,AT_903 won on time,60,2021.01.29,04:26:12,,,2023-10-24T17:38:58+0000,jiit9122021-01.pgn
29100396-4fec-4e5d-b257-aff74d405396,8,Live Chess,Chess.com,2021.01.29,-,MartinFTW,jiit912,0-1,1074,,1072,,,,jiit912,1072,MartinFTW,1074,-2,B21,jiit912 won by checkmate,60,2021.01.29,03:57:30,,,2023-10-24T17:38:58+0000,jiit9122021-01.pgn
aa4a72aa-17fd-412d-8af7-b245d3e1a8d0,9,Live Chess,Chess.com,2021.01.29,-,gmoneynumerouno,jiit912,1-0,1047,,1064,,,,gmoneynumerouno,1047,jiit912,1064,-17,B30,gmoneynumerouno won by checkmate,60,2021.01.29,03:56:06,,,2023-10-24T17:38:58+0000,jiit9122021-01.pgn
358974f3-1040-435e-b87e-e66201aa063e,10,Live Chess,Chess.com,2021.01.28,-,jiit912,TheMistaKenHands,1-0,1254,,1239,,,,jiit912,1254,TheMistaKenHands,1239,15,A40,jiit912 won on time,600,2021.01.28,13:40:46,,,2023-10-24T17:38:58+0000,jiit9122021-01.pgn
