game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
c016a135-604f-44a4-bbd2-657500b85645,1,Live Chess,Chess.com,2021.03.21,-,Bapsou,jiit9124,0-1,1228,,1257,,,,jiit9124,1257,Bapsou,1228,29,B20,jiit9124 won by checkmate,600,2021.03.21,07:36:40,,,2023-10-24T16:56:33+0000,2021-03.pgn
c8644a1e-9d63-4b2d-b86e-9ece48a7bf88,2,Live Chess,Chess.com,2021.03.21,-,jiit9124,Vladimir_Georgiev,0-1,1248,,1244,,,,Vladimir_Georgiev,1244,jiit9124,1248,-4,D30,Vladimir_Georgiev won by resignation,600,2021.03.21,07:01:41,,,2023-10-24T16:56:33+0000,2021-03.pgn
cd21a646-8fb8-4cea-9062-98fcbb4f4ecf,3,Live Chess,Chess.com,2021.03.21,-,urmomsjuicebox69,jiit9124,1-0,1268,,1258,,,,urmomsjuicebox69,1268,jiit9124,1258,10,B21,urmomsjuicebox69 won by checkmate,600,2021.03.21,06:47:18,,,2023-10-24T16:56:33+0000,2021-03.pgn
eea4f489-dc64-4432-8aa1-f0bdda7a19ac,4,Live Chess,Chess.com,2021.03.13,-,zakisack,jiit9124,0-1,1138,,1113,,,,jiit9124,1113,zakisack,1138,-25,B21,jiit9124 won on time,60,2021.03.13,19:53:48,,,2023-10-24T16:56:33+0000,2021-03.pgn
ec15570e-b62f-4cd2-a46d-2974e043443d,5,Live Chess,Chess.com,2021.03.13,-,praveenpandey901,jiit9124,1-0,1167,,1092,,,,praveenpandey901,1167,jiit9124,1092,75,B23,praveenpandey901 won by resignation,60,2021.03.13,19:52:09,,,2023-10-24T16:56:33+0000,2021-03.pgn
fe025415-a4c2-4f2e-953f-be5318e1b91c,6,Live Chess,Chess.com,2021.03.13,-,jiit9124,Aryan1602,1-0,1108,,1004,,,,jiit9124,1108,Aryan1602,1004,104,D07,jiit9124 won on time,60,2021.03.13,19:50:27,,,2023-10-24T16:56:33+0000,2021-03.pgn
67e60b18-6c9a-4af8-9998-04f37a6dea49,7,Live Chess,Chess.com,2021.03.13,-,jiit9124,Geek-77,1-0,1093,,1068,,,,jiit9124,1093,Geek-77,1068,25,A53,jiit9124 won by checkmate,60,2021.03.13,19:48:46,,,2023-10-24T16:56:33+0000,2021-03.pgn
51f6d8b2-eb07-4e8d-ba27-213c835cfe3d,8,Live Chess,Chess.com,2021.03.13,-,jiit9124,2000dhruval,1-0,1072,,1013,,,,jiit9124,1072,2000dhruval,1013,59,A40,jiit9124 won by checkmate,60,2021.03.13,19:46:47,,,2023-10-24T16:56:33+0000,2021-03.pgn
78d338b9-9a3c-42e4-8366-25fa41cb46cc,9,Live Chess,Chess.com,2021.03.13,-,jiit9124,Aditya-Sr,1-0,1051,,1096,,,,jiit9124,1051,Aditya-Sr,1096,-45,A41,jiit9124 won on time,60,2021.03.13,19:44:27,,,2023-10-24T16:56:33+0000,2021-03.pgn
35cac7f0-58ea-4629-a94f-a940c1d3ab32,10,Live Chess,Chess.com,2021.03.13,-,jiit9124,RutvikAhya,0-1,1022,,1137,,,,RutvikAhya,1137,jiit9124,1022,115,A43,RutvikAhya won by checkmate,60,2021.03.13,19:42:28,,,2023-10-24T16:56:33+0000,2021-03.pgn
8029f9ea-28a8-4272-90e6-ccfff85ab58f,11,Live Chess,Chess.com,2021.03.13,-,karanwadkar,jiit9124,0-1,1006,,1041,,,,jiit9124,1041,karanwadkar,1006,35,B22,jiit9124 won on time,60,2021.03.13,19:40:19,,,2023-10-24T16:56:33+0000,2021-03.pgn
fc2b5ea9-1fd9-4cde-b122-a180e50d182c,12,Live Chess,Chess.com,2021.03.13,-,Yash0204,jiit9124,0-1,907,,1014,,,,jiit9124,1014,Yash0204,907,107,B23,jiit9124 won on time,60,2021.03.13,19:37:51,,,2023-10-24T16:56:33+0000,2021-03.pgn
e8f2ab4d-0b53-4187-9a61-df4bb477735c,13,Live Chess,Chess.com,2021.03.13,-,jiit9124,NikhilMeherGM,1-0,992,,902,,,,jiit9124,992,NikhilMeherGM,902,90,D35,jiit9124 won on time,60,2021.03.13,19:35:18,,,2023-10-24T16:56:33+0000,2021-03.pgn
