game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
f48a769c-c4fb-4f7a-83e7-d17150357724,1,Live Chess,Chess.com,2022.02.04,-,jiit912,FelixZiwoya,0-1,1326,,1389,,,,FelixZiwoya,1389,jiit912,1326,63,D00,FelixZiwoya won by resignation,600,2022.02.04,14:35:12,,,2023-10-24T17:42:22+0000,jiit9122022-02.pgn
10a8b576-c6a4-43f5-ae6b-0585e1d26ff7,2,Live Chess,Chess.com,2022.02.04,-,jiit912,GMGAVH,0-1,1333,,1352,,,,GMGAVH,1352,jiit912,1333,19,D20,GMGAVH won by resignation,600,2022.02.04,14:26:15,,,2023-10-24T17:42:22+0000,jiit9122022-02.pgn
d21eae7a-337b-410b-87a9-0d9da4f8324d,3,Live Chess,Chess.com,2022.02.04,-,zmya,jiit912,1-0,1336,,1341,,,,zmya,1336,jiit912,1341,-5,B13,zmya won by resignation,600,2022.02.04,07:24:32,,,2023-10-24T17:42:22+0000,jiit9122022-02.pgn
0667d28d-c6de-43b1-ab3a-c7ea9942d4f1,4,Live Chess,Chess.com,2022.02.04,-,asaeian,jiit912,1-0,1358,,1349,,,,asaeian,1358,jiit912,1349,9,B12,asaeian won by resignation,600,2022.02.04,07:21:21,,,2023-10-24T17:42:22+0000,jiit9122022-02.pgn
0935d901-aed5-4565-bd94-4d705052c785,5,Live Chess,Chess.com,2022.02.04,-,GANDHIVIMAL,jiit912,1-0,1389,,1357,,,,GANDHIVIMAL,1389,jiit912,1357,32,B20,GANDHIVIMAL won by resignation,600,2022.02.04,07:18:47,,,2023-10-24T17:42:22+0000,jiit9122022-02.pgn
74b87196-aba6-4600-9271-7f3a13922317,6,Live Chess,Chess.com,2022.02.04,-,jiit912,chard1965,0-1,1365,,1438,,,,chard1965,1438,jiit912,1365,73,D00,chard1965 won by resignation,600,2022.02.04,07:07:28,,,2023-10-24T17:42:22+0000,jiit9122022-02.pgn
f067c3dc-fe5f-44cb-ad18-d71645824bc4,7,Live Chess,Chess.com,2022.02.03,-,Rank1Reggie,jiit912,0-1,1324,,1372,,,,jiit912,1372,Rank1Reggie,1324,48,D10,jiit912 won by resignation,600,2022.02.03,08:49:46,,,2023-10-24T17:42:22+0000,jiit9122022-02.pgn
e33e95af-32f0-4ce1-b2b6-90a36bc56a94,8,Live Chess,Chess.com,2022.02.03,-,jiit912,Carlosangelooo,1-0,1365,,1380,,,,jiit912,1365,Carlosangelooo,1380,-15,A40,jiit912 won by checkmate,600,2022.02.03,08:31:23,,,2023-10-24T17:42:22+0000,jiit9122022-02.pgn
0a4e697e-3768-4b3f-a400-70e8634fce24,9,Live Chess,Chess.com,2022.02.03,-,jiit912,VigneshSudhakar,1-0,1356,,1313,,,,jiit912,1356,VigneshSudhakar,1313,43,D00,jiit912 won by resignation,600,2022.02.03,08:19:58,,,2023-10-24T17:42:22+0000,jiit9122022-02.pgn
7ae3ac81-3177-439e-a21a-38c56c6c63a4,10,Live Chess,Chess.com,2022.02.03,-,jiit912,Yevhen_Fesenko,0-1,1349,,1390,,,,Yevhen_Fesenko,1390,jiit912,1349,41,D00,Yevhen_Fesenko won by resignation,600,2022.02.03,08:15:09,,,2023-10-24T17:42:22+0000,jiit9122022-02.pgn
