game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
230bdb0d-2d57-4d9f-81d2-fc00f99a726b,1,Live Chess,Chess.com,2023.07.31,-,jiit9124,deeppadh,0-1,1364,,1405,,,,deeppadh,1405,jiit9124,1364,41,D00,deeppadh won on time,60,2023.07.31,09:58:57,,,2023-10-24T16:58:41+0000,2023-07.pgn
8e7e3d95-7640-4dea-99c7-c0f3d3ec0828,2,Live Chess,Chess.com,2023.07.31,-,jiit9124,SethNicholls,1-0,1371,,1361,,,,jiit9124,1371,SethNicholls,1361,10,A41,jiit9124 won on time,60,2023.07.31,09:31:57,,,2023-10-24T16:58:41+0000,2023-07.pgn
ef128e7f-df29-4f40-837f-dbb1546c2211,3,Live Chess,Chess.com,2023.07.30,-,Blunderof,jiit9124,1-0,1374,,1363,,,,Blunderof,1374,jiit9124,1363,11,B33,Blunderof won on time,60,2023.07.30,18:49:00,,,2023-10-24T16:58:41+0000,2023-07.pgn
d102b194-2fb3-423a-a16d-9d2f215f96bf,4,Live Chess,Chess.com,2023.07.30,-,jiit9124,Sky_Heaven,0-1,1371,,1415,,,,Sky_Heaven,1415,jiit9124,1371,44,A40,Sky_Heaven won on time,60,2023.07.30,18:45:18,,,2023-10-24T16:58:41+0000,2023-07.pgn
0387698a-0d20-47d9-8bbf-0f5577aef382,5,Live Chess,Chess.com,2023.07.30,-,dabastidas,jiit9124,0-1,1393,,1378,,,,jiit9124,1378,dabastidas,1393,-15,B33,jiit9124 won by resignation,60,2023.07.30,18:44:20,,,2023-10-24T16:58:41+0000,2023-07.pgn
0fe7b64e-fcff-4375-bf5d-ee86cc1a4922,6,Live Chess,Chess.com,2023.07.30,-,jiit9124,harryaaaa,0-1,1369,,1365,,,,harryaaaa,1365,jiit9124,1369,-4,D00,harryaaaa won by checkmate,60,2023.07.30,18:42:43,,,2023-10-24T16:58:41+0000,2023-07.pgn
f9449f8f-eace-405a-8c71-74f44a51a3b3,7,Live Chess,Chess.com,2023.07.30,-,jiit9124,ElMexicano192,1-0,1378,,1393,,,,jiit9124,1378,ElMexicano192,1393,-15,A43,jiit9124 won by checkmate,60,2023.07.30,18:41:35,,,2023-10-24T16:58:41+0000,2023-07.pgn
19732c3a-ab61-4827-aea3-96da3fa7e873,8,Live Chess,Chess.com,2023.07.30,-,harryaaaa,jiit9124,0-1,1364,,1369,,,,jiit9124,1369,harryaaaa,1364,5,B30,jiit9124 won by checkmate,60,2023.07.30,18:38:38,,,2023-10-24T16:58:41+0000,2023-07.pgn
fec09598-6255-45ba-a2fe-2b174e5957a7,9,Live Chess,Chess.com,2023.07.30,-,jiit9124,armchess1211,1-0,1361,,1326,,,,jiit9124,1361,armchess1211,1326,35,D06,jiit9124 won on time,60,2023.07.30,18:23:45,,,2023-10-24T16:58:41+0000,2023-07.pgn
db0550f4-4152-405a-b4c6-43273a4b15b0,10,Live Chess,Chess.com,2023.07.30,-,Commandis,jiit9124,0-1,1290,,1353,,,,jiit9124,1353,Commandis,1290,63,D00,jiit9124 won by resignation,60,2023.07.30,09:42:26,,,2023-10-24T16:58:41+0000,2023-07.pgn
d451569f-8148-4e62-8d3c-0cb2d06c92f4,11,Live Chess,Chess.com,2023.07.28,-,HoldMyWhisky,jiit9124,0-1,1310,,1346,,,,jiit9124,1346,HoldMyWhisky,1310,36,A00,jiit9124 won by checkmate,60,2023.07.28,18:33:22,,,2023-10-24T16:58:41+0000,2023-07.pgn
fa8570d1-fc77-4f1c-8a60-edc534e0d4d2,12,Live Chess,Chess.com,2023.07.28,-,jiit9124,Ghalandar-NE,1-0,1338,,1302,,,,jiit9124,1338,Ghalandar-NE,1302,36,A40,jiit9124 won on time,60,2023.07.28,18:22:47,,,2023-10-24T16:58:41+0000,2023-07.pgn
0af8af6e-1f5b-42c1-8c5e-78edea931d40,13,Live Chess,Chess.com,2023.07.28,-,jiit9124,LAGoldMan,0-1,1330,,1312,,,,LAGoldMan,1312,jiit9124,1330,-18,D00,LAGoldMan won by resignation,60,2023.07.28,18:07:45,,,2023-10-24T16:58:41+0000,2023-07.pgn
be41574b-1e64-4053-b947-18068c9741d1,14,Live Chess,Chess.com,2023.07.28,-,ClarksonChamp,jiit9124,1-0,1379,,1339,,,,ClarksonChamp,1379,jiit9124,1339,40,A00,ClarksonChamp won by resignation,60,2023.07.28,12:39:57,,,2023-10-24T16:58:41+0000,2023-07.pgn
cba44cb9-5260-47e5-9793-a1a3e15c3d85,15,Live Chess,Chess.com,2023.07.28,-,Mas_Mejor,jiit9124,1-0,1344,,1346,,,,Mas_Mejor,1344,jiit9124,1346,-2,B21,Mas_Mejor won by resignation,60,2023.07.28,08:32:08,,,2023-10-24T16:58:41+0000,2023-07.pgn
c5a20d1a-a533-4dc0-8e7d-9ad4b232263f,16,Live Chess,Chess.com,2023.07.27,-,jiit9124,OmegaFlitz,0-1,1354,,1347,,,,OmegaFlitz,1347,jiit9124,1354,-7,D00,OmegaFlitz won by checkmate,60,2023.07.27,19:22:09,,,2023-10-24T16:58:41+0000,2023-07.pgn
227a823d-2f7b-4d16-8270-a62085014905,17,Live Chess,Chess.com,2023.07.27,-,sumidoiro,jiit9124,1-0,1399,,1363,,,,sumidoiro,1399,jiit9124,1363,36,B20,sumidoiro won on time,60,2023.07.27,16:39:00,,,2023-10-24T16:58:41+0000,2023-07.pgn
16890c98-fb99-4931-a2cb-a67fce780bf0,18,Live Chess,Chess.com,2023.07.27,-,jiit9124,iancherake,0-1,1371,,1400,,,,iancherake,1400,jiit9124,1371,29,D00,iancherake won by resignation,60,2023.07.27,10:05:40,,,2023-10-24T16:58:41+0000,2023-07.pgn
1a6a4437-8e83-43db-a2b2-885bd15f429d,19,Live Chess,Chess.com,2023.07.27,-,jiit9124,jklmnbv,0-1,1490,,1519,,,,jklmnbv,1519,jiit9124,1490,29,D00,jklmnbv won by resignation,600,2023.07.27,09:01:40,,,2023-10-24T16:58:41+0000,2023-07.pgn
870f8ccf-11dc-44ce-89a7-fda290a7dca6,20,Live Chess,Chess.com,2023.07.27,-,orlandoarencibia,jiit9124,1-0,1500,,1498,,,,orlandoarencibia,1500,jiit9124,1498,2,B21,orlandoarencibia won by resignation,600,2023.07.27,08:57:50,,,2023-10-24T16:58:41+0000,2023-07.pgn
a740c275-debc-4dff-a0f2-65cfdacc0709,21,Live Chess,Chess.com,2023.07.27,-,Hikamare,jiit9124,1-0,1347,,1379,,,,Hikamare,1347,jiit9124,1379,-32,D00,Hikamare won by checkmate,60,2023.07.27,08:55:15,,,2023-10-24T16:58:41+0000,2023-07.pgn
719cb037-b03b-4a5d-974b-10fb341c94a4,22,Live Chess,Chess.com,2023.07.27,-,Stuppi,jiit9124,0-1,1334,,1388,,,,jiit9124,1388,Stuppi,1334,54,B10,jiit9124 won on time,60,2023.07.27,08:52:56,,,2023-10-24T16:58:41+0000,2023-07.pgn
9b1b5ac4-fb67-4dbb-8dcb-5575257f34ba,23,Live Chess,Chess.com,2023.07.27,-,jiit9124,mdderma,0-1,1381,,1258,,,,mdderma,1258,jiit9124,1381,-123,A43,mdderma won by resignation,60,2023.07.27,08:51:50,,,2023-10-24T16:58:41+0000,2023-07.pgn
6da7ba96-3bd0-4cca-8d28-e51ec3c4d6be,24,Live Chess,Chess.com,2023.07.27,-,Aris_math,jiit9124,0-1,1390,,1392,,,,jiit9124,1392,Aris_math,1390,2,B20,jiit9124 won on time,60,2023.07.27,08:48:07,,,2023-10-24T16:58:41+0000,2023-07.pgn
0096fe9a-585d-479a-84fd-0c6173a51ded,25,Live Chess,Chess.com,2023.07.27,-,jiit9124,SardinianAttack,1-0,1384,,1346,,,,jiit9124,1384,SardinianAttack,1346,38,D00,jiit9124 won on time,60,2023.07.27,08:44:45,,,2023-10-24T16:58:41+0000,2023-07.pgn
916538e8-2ac3-4488-89e1-7d51e253d511,26,Live Chess,Chess.com,2023.07.27,-,Ceglag,jiit9124,1-0,1435,,1377,,,,Ceglag,1435,jiit9124,1377,58,D10,Ceglag won by resignation,60,2023.07.27,08:43:38,,,2023-10-24T16:58:41+0000,2023-07.pgn
fe56d5c4-7e42-473a-a6b4-0c8aeb84e44b,27,Live Chess,Chess.com,2023.07.27,-,jiit9124,Alterego1987,1-0,1384,,1408,,,,jiit9124,1384,Alterego1987,1408,-24,D00,jiit9124 won on time,60,2023.07.27,08:40:22,,,2023-10-24T16:58:41+0000,2023-07.pgn
a2c5ee9d-a24c-493c-97ea-9104334f4d86,28,Live Chess,Chess.com,2023.07.27,-,jiit9124,juliakoy,1-0,1375,,1320,,,,jiit9124,1375,juliakoy,1320,55,D30,jiit9124 won on time,60,2023.07.27,08:37:44,,,2023-10-24T16:58:41+0000,2023-07.pgn
52da2eac-a668-448d-b002-9cb4d4f2a6cd,29,Live Chess,Chess.com,2023.07.27,-,jiit9124,Puffinlekvar_84,0-1,1368,,1337,,,,Puffinlekvar_84,1337,jiit9124,1368,-31,A40,Puffinlekvar_84 won by resignation,60,2023.07.27,08:36:18,,,2023-10-24T16:58:41+0000,2023-07.pgn
4b9fc617-5997-41fd-a21b-2760b0f5f013,30,Live Chess,Chess.com,2023.07.27,-,davethebravo,jiit9124,1-0,1431,,1377,,,,davethebravo,1431,jiit9124,1377,54,B30,davethebravo won on time,60,2023.07.27,08:31:14,,,2023-10-24T16:58:41+0000,2023-07.pgn
7969932b-c249-4a89-ad7b-648ea5367e48,31,Live Chess,Chess.com,2023.07.26,-,Katumies,jiit9124,1-0,1361,,1384,,,,Katumies,1361,jiit9124,1384,-23,A40,Katumies won on time,60,2023.07.26,17:20:11,,,2023-10-24T16:58:41+0000,2023-07.pgn
0edd1c59-736a-4df3-9514-c656f126c7a3,32,Live Chess,Chess.com,2023.07.26,-,jiit9124,geri85,1-0,1393,,1317,,,,jiit9124,1393,geri85,1317,76,A40,jiit9124 won on time,60,2023.07.26,17:18:00,,,2023-10-24T16:58:41+0000,2023-07.pgn
a4125321-5c4c-4ab8-a20c-3816c438ce25,33,Live Chess,Chess.com,2023.07.26,-,Gladiator_123,jiit9124,1-0,1423,,1386,,,,Gladiator_123,1423,jiit9124,1386,37,B12,Gladiator_123 won by resignation,60,2023.07.26,17:16:24,,,2023-10-24T16:58:41+0000,2023-07.pgn
ef193e7c-1f0e-493c-9360-b0c351b55f19,34,Live Chess,Chess.com,2023.07.26,-,do_odo,jiit9124,1-0,1413,,1394,,,,do_odo,1413,jiit9124,1394,19,B10,do_odo won on time,60,2023.07.26,17:13:55,,,2023-10-24T16:58:41+0000,2023-07.pgn
79a98959-acab-4eaf-ac0b-a00bf14f4b78,35,Live Chess,Chess.com,2023.07.26,-,JMPP78,jiit9124,0-1,1414,,1402,,,,jiit9124,1402,JMPP78,1414,-12,B10,jiit9124 won by checkmate,60,2023.07.26,17:11:16,,,2023-10-24T16:58:41+0000,2023-07.pgn
f36cea0c-3971-407c-a624-a0a964ad176f,36,Live Chess,Chess.com,2023.07.26,-,jiit9124,SadielJGG,1-0,1393,,1367,,,,jiit9124,1393,SadielJGG,1367,26,D00,jiit9124 won by resignation,60,2023.07.26,17:09:22,,,2023-10-24T16:58:41+0000,2023-07.pgn
72aa9fc0-2dd5-4483-a3b8-84d1bbfb9b6d,37,Live Chess,Chess.com,2023.07.26,-,jiit9124,Rustyx33,1-0,1385,,1369,,,,jiit9124,1385,Rustyx33,1369,16,A53,jiit9124 won by checkmate,60,2023.07.26,17:07:33,,,2023-10-24T16:58:41+0000,2023-07.pgn
63626410-34ba-494a-b348-aa3813c7d203,38,Live Chess,Chess.com,2023.07.26,-,jiit9124,timu25,1-0,1377,,1339,,,,jiit9124,1377,timu25,1339,38,D00,jiit9124 won by checkmate,60,2023.07.26,17:06:45,,,2023-10-24T16:58:41+0000,2023-07.pgn
a5f817b0-48cc-481e-a1ef-daa174e96e79,39,Live Chess,Chess.com,2023.07.26,-,jiit9124,caungthwin,0-1,1370,,1371,,,,caungthwin,1371,jiit9124,1370,1,D30,caungthwin won by resignation,60,2023.07.26,17:04:36,,,2023-10-24T16:58:41+0000,2023-07.pgn
1868b79d-7166-491e-97d8-4771cfe1af81,40,Live Chess,Chess.com,2023.07.26,-,itayjaphet111111,jiit9124,0-1,1344,,1378,,,,jiit9124,1378,itayjaphet111111,1344,34,B12,jiit9124 won on time,60,2023.07.26,17:00:49,,,2023-10-24T16:58:41+0000,2023-07.pgn
f0b3f5a0-acdb-4516-856e-3121d31eda0e,41,Live Chess,Chess.com,2023.07.26,-,NineOfEleven,jiit9124,1-0,1377,,1370,,,,NineOfEleven,1377,jiit9124,1370,7,A40,NineOfEleven won by resignation,60,2023.07.26,17:00:39,,,2023-10-24T16:58:41+0000,2023-07.pgn
2f73abd1-c530-4276-b992-bb6a88bbb4e3,42,Live Chess,Chess.com,2023.07.26,-,jiit9124,Turbo_Squid,0-1,1378,,1395,,,,Turbo_Squid,1395,jiit9124,1378,17,A40,Turbo_Squid won by resignation,60,2023.07.26,16:58:50,,,2023-10-24T16:58:41+0000,2023-07.pgn
f44fd0a6-9c6b-41f3-83b4-9bf61c9e2735,43,Live Chess,Chess.com,2023.07.26,-,Blackflash2003,jiit9124,1-0,1389,,1386,,,,Blackflash2003,1389,jiit9124,1386,3,B20,Blackflash2003 won by resignation,60,2023.07.26,16:57:41,,,2023-10-24T16:58:41+0000,2023-07.pgn
d666f9f5-c6d7-49f6-b3c5-a2c48fac98e6,44,Live Chess,Chess.com,2023.07.26,-,jiit9124,raedtaha72,0-1,1394,,1410,,,,raedtaha72,1410,jiit9124,1394,16,D00,raedtaha72 won by checkmate,60,2023.07.26,11:43:44,,,2023-10-24T16:58:41+0000,2023-07.pgn
b060df52-86ba-4430-bdb6-21309c3ab8d9,45,Live Chess,Chess.com,2023.07.26,-,TheModestGuy1,jiit9124,0-1,1363,,1402,,,,jiit9124,1402,TheModestGuy1,1363,39,A40,jiit9124 won on time,60,2023.07.26,11:40:34,,,2023-10-24T16:58:41+0000,2023-07.pgn
2fe8586a-b95f-4b9d-870a-91102c566325,46,Live Chess,Chess.com,2023.07.26,-,rampage_terror,jiit9124,1-0,1416,,1395,,,,rampage_terror,1416,jiit9124,1395,21,B21,rampage_terror won by resignation,60,2023.07.26,11:39:01,,,2023-10-24T16:58:41+0000,2023-07.pgn
cf0664a9-33b6-4c88-bc50-ffacb415ef0a,47,Live Chess,Chess.com,2023.07.26,-,SHABANDAR,jiit9124,0-1,1459,,1403,,,,jiit9124,1403,SHABANDAR,1459,-56,B30,jiit9124 won on time,60,2023.07.26,11:36:27,,,2023-10-24T16:58:41+0000,2023-07.pgn
46966904-5b57-4f06-8f80-49753af12de1,48,Live Chess,Chess.com,2023.07.26,-,jiit9124,Adarsh960,1-0,1393,,1355,,,,jiit9124,1393,Adarsh960,1355,38,A53,jiit9124 won by resignation,60,2023.07.26,09:31:31,,,2023-10-24T16:58:41+0000,2023-07.pgn
9e46eebf-d906-4f92-b813-63c8e8ab5042,49,Live Chess,Chess.com,2023.07.26,-,cptredbeard23,jiit9124,0-1,1291,,1386,,,,jiit9124,1386,cptredbeard23,1291,95,B30,jiit9124 won by resignation,60,2023.07.26,09:26:16,,,2023-10-24T16:58:41+0000,2023-07.pgn
0d09a198-3807-4519-a205-5fdb10809b5b,50,Live Chess,Chess.com,2023.07.26,-,jiit9124,nurpeisokaz,0-1,1380,,1369,,,,nurpeisokaz,1369,jiit9124,1380,-11,A40,nurpeisokaz won on time,60,2023.07.26,09:23:51,,,2023-10-24T16:58:41+0000,2023-07.pgn
784ea5f3-d0e9-4cbe-a2be-8ad914031b31,51,Live Chess,Chess.com,2023.07.26,-,ShapkuZZo,jiit9124,0-1,1401,,1389,,,,jiit9124,1389,ShapkuZZo,1401,-12,B10,jiit9124 won by checkmate,60,2023.07.26,08:31:34,,,2023-10-24T16:58:41+0000,2023-07.pgn
75e35dc4-5983-4b6d-a8f6-fa9b35ad1e8b,52,Live Chess,Chess.com,2023.07.25,-,jiit9124,Saac_11,0-1,1380,,1369,,,,Saac_11,1369,jiit9124,1380,-11,D00,Saac_11 won on time,60,2023.07.25,19:53:42,,,2023-10-24T16:58:41+0000,2023-07.pgn
eec9825d-4824-4315-85b8-73cfc564a5fe,53,Live Chess,Chess.com,2023.07.25,-,godmodem,jiit9124,0-1,1372,,1389,,,,jiit9124,1389,godmodem,1372,17,B23,jiit9124 won on time,60,2023.07.25,19:51:14,,,2023-10-24T16:58:41+0000,2023-07.pgn
edd20d05-f78f-4be1-8a5d-6712b7914fd0,54,Live Chess,Chess.com,2023.07.25,-,jiit9124,VarelaEdu,1-0,1381,,1402,,,,jiit9124,1381,VarelaEdu,1402,-21,D35,jiit9124 won on time,60,2023.07.25,19:39:44,,,2023-10-24T16:58:41+0000,2023-07.pgn
6d72d001-71ef-445f-925d-14048b1024d4,55,Live Chess,Chess.com,2023.07.25,-,jiit9124,Slevin143,1-0,1372,,1340,,,,jiit9124,1372,Slevin143,1340,32,D07,jiit9124 won on time,60,2023.07.25,19:37:07,,,2023-10-24T16:58:41+0000,2023-07.pgn
c8b666c6-278c-4892-86c8-ee9d41b6a84d,56,Live Chess,Chess.com,2023.07.25,-,jiit9124,Chelino2002,0-1,1364,,1409,,,,Chelino2002,1409,jiit9124,1364,45,A43,Chelino2002 won by resignation,60,2023.07.25,19:29:50,,,2023-10-24T16:58:41+0000,2023-07.pgn
73438d7a-161f-4b79-8f3b-0373d22c3ccf,57,Live Chess,Chess.com,2023.07.25,-,Khach00,jiit9124,1-0,1346,,1371,,,,Khach00,1346,jiit9124,1371,-25,B10,Khach00 won by resignation,60,2023.07.25,19:28:38,,,2023-10-24T16:58:41+0000,2023-07.pgn
8169adf8-b9ea-4af4-bbfb-398d9e6c70c0,58,Live Chess,Chess.com,2023.07.25,-,g_let,jiit9124,1-0,1382,,1380,,,,g_let,1382,jiit9124,1380,2,B12,g_let won by resignation,60,2023.07.25,19:27:23,,,2023-10-24T16:58:41+0000,2023-07.pgn
64cc3a55-3dbe-4876-a882-3283c1f9f5ec,59,Live Chess,Chess.com,2023.07.25,-,jiit9124,joehillman,0-1,1388,,1412,,,,joehillman,1412,jiit9124,1388,24,A40,joehillman won by checkmate,60,2023.07.25,19:26:19,,,2023-10-24T16:58:41+0000,2023-07.pgn
8bb0309e-3128-45d5-b81f-7c7a5a404cd2,60,Live Chess,Chess.com,2023.07.25,-,harnessing1,jiit9124,1-0,1424,,1396,,,,harnessing1,1424,jiit9124,1396,28,B13,harnessing1 won on time,60,2023.07.25,19:23:56,,,2023-10-24T16:58:41+0000,2023-07.pgn
c540b93c-74fe-4ee2-8696-d13c27d0514e,61,Live Chess,Chess.com,2023.07.25,-,stev1975,jiit9124,0-1,1408,,1404,,,,jiit9124,1404,stev1975,1408,-4,A00,jiit9124 won on time,60,2023.07.25,13:25:11,,,2023-10-24T16:58:41+0000,2023-07.pgn
11c72c29-2792-410a-939d-f5010025c3c7,62,Live Chess,Chess.com,2023.07.25,-,jdubbs519,jiit9124,1-0,1426,,1395,,,,jdubbs519,1426,jiit9124,1395,31,B30,jdubbs519 won by resignation,60,2023.07.25,13:23:44,,,2023-10-24T16:58:41+0000,2023-07.pgn
5ea34a92-e18b-4071-9b2b-a39b166f63e9,63,Live Chess,Chess.com,2023.07.25,-,jiit9124,SHKme,0-1,1403,,1397,,,,SHKme,1397,jiit9124,1403,-6,A40,SHKme won on time,60,2023.07.25,13:21:49,,,2023-10-24T16:58:41+0000,2023-07.pgn
7700702c-1ae8-46b2-be84-0b6c39a861fe,64,Live Chess,Chess.com,2023.07.24,-,jiit9124,Pacoelminero,0-1,1506,,1557,,,,Pacoelminero,1557,jiit9124,1506,51,A40,Pacoelminero won by resignation,600,2023.07.24,18:48:19,,,2023-10-24T16:58:41+0000,2023-07.pgn
fd15cd54-d518-427f-9f64-930821b0adb4,65,Live Chess,Chess.com,2023.07.24,-,Pacoelminero,jiit9124,1-0,1550,,1513,,,,Pacoelminero,1550,jiit9124,1513,37,B20,Pacoelminero won by resignation,600,2023.07.24,18:36:00,,,2023-10-24T16:58:41+0000,2023-07.pgn
aeb1db72-cde7-49ce-b913-9034a2b53f0f,66,Live Chess,Chess.com,2023.07.24,-,jiit9124,Pacoelminero,1-0,1521,,1542,,,,jiit9124,1521,Pacoelminero,1542,-21,A40,jiit9124 won on time,600,2023.07.24,18:18:28,,,2023-10-24T16:58:41+0000,2023-07.pgn
430b708d-2aeb-4e15-80ad-6f164183717d,67,Live Chess,Chess.com,2023.07.24,-,jiit9124,Jeynages01,1-0,1512,,1472,,,,jiit9124,1512,Jeynages01,1472,40,A40,jiit9124 won by resignation,600,2023.07.24,18:15:21,,,2023-10-24T16:58:41+0000,2023-07.pgn
b27a3b58-c868-4dbf-aa36-b8b7a4d718fd,68,Live Chess,Chess.com,2023.07.24,-,zzzMaK666,jiit9124,1-0,1524,,1505,,,,zzzMaK666,1524,jiit9124,1505,19,B51,zzzMaK666 won by resignation,600,2023.07.24,18:00:38,,,2023-10-24T16:58:41+0000,2023-07.pgn
04ff5a3c-b9cb-48ef-81c1-749c90495368,69,Live Chess,Chess.com,2023.07.24,-,jiit9124,Pastoloco9,1-0,1412,,1368,,,,jiit9124,1412,Pastoloco9,1368,44,A40,jiit9124 won by checkmate,60,2023.07.24,17:58:22,,,2023-10-24T16:58:41+0000,2023-07.pgn
508f08f6-40e9-4f64-962d-b803ad7ceb34,70,Live Chess,Chess.com,2023.07.24,-,Alexander_Masvidal,jiit9124,0-1,1410,,1405,,,,jiit9124,1405,Alexander_Masvidal,1410,-5,B23,jiit9124 won by checkmate,60,2023.07.24,17:55:54,,,2023-10-24T16:58:41+0000,2023-07.pgn
4b62c2aa-21cf-444c-8ec3-e3943692d0a0,71,Live Chess,Chess.com,2023.07.24,-,jiit9124,Ivic08,1-0,1397,,1348,,,,jiit9124,1397,Ivic08,1348,49,A40,jiit9124 won by checkmate,60,2023.07.24,17:54:36,,,2023-10-24T16:58:41+0000,2023-07.pgn
15614479-c448-48dc-b057-cde38f914059,72,Live Chess,Chess.com,2023.07.24,-,Pepejanet,jiit9124,1-0,1418,,1390,,,,Pepejanet,1418,jiit9124,1390,28,B10,Pepejanet won on time,60,2023.07.24,17:52:11,,,2023-10-24T16:58:41+0000,2023-07.pgn
b559ad4d-fb89-4a29-a25b-2f4e8bdeadde,73,Live Chess,Chess.com,2023.07.24,-,Ivic08,jiit9124,0-1,1348,,1398,,,,jiit9124,1398,Ivic08,1348,50,B33,jiit9124 won by checkmate,60,2023.07.24,17:49:59,,,2023-10-24T16:58:41+0000,2023-07.pgn
196c0af1-ce22-460e-9a38-bd84d6c3eb1f,74,Live Chess,Chess.com,2023.07.24,-,Jarosvet,jiit9124,0-1,1365,,1391,,,,jiit9124,1391,Jarosvet,1365,26,B20,jiit9124 won on time,60,2023.07.24,17:47:42,,,2023-10-24T16:58:41+0000,2023-07.pgn
2924472f-4dd0-4d5f-87e3-445109d0ceea,75,Live Chess,Chess.com,2023.07.24,-,jiit9124,Sami_27,1-0,1383,,1327,,,,jiit9124,1383,Sami_27,1327,56,D00,jiit9124 won by resignation,60,2023.07.24,17:45:38,,,2023-10-24T16:58:41+0000,2023-07.pgn
0fcf68a5-b8c1-4f7b-9432-9f727631b42e,76,Live Chess,Chess.com,2023.07.24,-,jiit9124,hkorna,0-1,1376,,1374,,,,hkorna,1374,jiit9124,1376,-2,A40,hkorna won by resignation,60,2023.07.24,17:43:43,,,2023-10-24T16:58:41+0000,2023-07.pgn
cfbc742c-8aa3-4ed2-9df2-9e1196a1b6f5,77,Live Chess,Chess.com,2023.07.24,-,Siddharthabasuroy,jiit9124,0-1,1365,,1384,,,,jiit9124,1384,Siddharthabasuroy,1365,19,B21,jiit9124 won on time,60,2023.07.24,17:41:17,,,2023-10-24T16:58:41+0000,2023-07.pgn
6708aa91-c979-4120-9b8c-285fd27c836a,78,Live Chess,Chess.com,2023.07.24,-,jiit9124,mubarakra,1-0,1376,,1346,,,,jiit9124,1376,mubarakra,1346,30,A40,jiit9124 won on time,60,2023.07.24,17:38:49,,,2023-10-24T16:58:42+0000,2023-07.pgn
a3659fdb-b936-4e78-a42b-0972977878e3,79,Live Chess,Chess.com,2023.07.24,-,jiit9124,Kainpets,0-1,1368,,1427,,,,Kainpets,1427,jiit9124,1368,59,A40,Kainpets won by checkmate,60,2023.07.24,17:37:21,,,2023-10-24T16:58:42+0000,2023-07.pgn
a9548647-7409-43f1-aac1-352fd19ec5f0,80,Live Chess,Chess.com,2023.07.24,-,jiit9124,zzzaepis,1-0,1375,,1327,,,,jiit9124,1375,zzzaepis,1327,48,D00,jiit9124 won by checkmate,60,2023.07.24,17:35:17,,,2023-10-24T16:58:42+0000,2023-07.pgn
d8223036-daf9-48cb-95d6-8371f2cada54,81,Live Chess,Chess.com,2023.07.24,-,huzefa1,jiit9124,1-0,1349,,1368,,,,huzefa1,1349,jiit9124,1368,-19,A00,huzefa1 won on time,60,2023.07.24,17:32:55,,,2023-10-24T16:58:42+0000,2023-07.pgn
a730f127-83d5-428d-afd3-fba4035da26e,82,Live Chess,Chess.com,2023.07.24,-,ulugh_beg,jiit9124,1-0,1369,,1377,,,,ulugh_beg,1369,jiit9124,1377,-8,A01,ulugh_beg won by resignation,60,2023.07.24,17:30:36,,,2023-10-24T16:58:42+0000,2023-07.pgn
b6cf0953-22ea-4c25-892a-9212cfb74dfa,83,Live Chess,Chess.com,2023.07.24,-,jiit9124,awggeez,1-0,1386,,1337,,,,jiit9124,1386,awggeez,1337,49,A41,jiit9124 won by checkmate,60,2023.07.24,17:26:39,,,2023-10-24T16:58:42+0000,2023-07.pgn
1dbb22ef-87c5-4a2f-a219-af4491d370bf,84,Live Chess,Chess.com,2023.07.24,-,jiit9124,aulin2401,1-0,1379,,1333,,,,jiit9124,1379,aulin2401,1333,46,A84,jiit9124 won on time,60,2023.07.24,17:24:33,,,2023-10-24T16:58:42+0000,2023-07.pgn
04805cce-af29-45b4-ae4b-70d34dbcc47d,85,Live Chess,Chess.com,2023.07.24,-,Mementoauderesemper92,jiit9124,0-1,1343,,1372,,,,jiit9124,1372,Mementoauderesemper92,1343,29,B33,jiit9124 won by resignation,60,2023.07.24,13:18:50,,,2023-10-24T16:58:42+0000,2023-07.pgn
