game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
6920af05-89a1-47a2-a339-d00c28519bd0,1,1,Canceru123,e3,e2e3,e2,e3,P,White,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,1,0,0,0,0,0,31,7,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,31,e3
6920af05-89a1-47a2-a339-d00c28519bd0,2,1,jiit912,d5,d7d5,d7,d5,P,Black,rnbqkbnr/ppp1pppp/8/3p4/8/4P3/PPPP1PPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,1,0,0,0,0,0,31,7,1,0,0,0,0,0,0,0,0,0,1,0,7,8,0,0,0,0,1,0,7,31,e3|d5
6920af05-89a1-47a2-a339-d00c28519bd0,3,2,Canceru123,b3,b2b3,b2,b3,P,White,rnbqkbnr/ppp1pppp/8/3p4/8/1P2P3/P1PP1PPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,6,2,0,0,0,0,0,31,6,2,0,0,0,0,0,0,0,0,0,1,0,7,8,0,0,0,0,1,0,7,31,e3|d5|b3
6920af05-89a1-47a2-a339-d00c28519bd0,4,2,jiit912,c6,c7c6,c7,c6,P,Black,rnbqkbnr/pp2pppp/2p5/3p4/8/1P2P3/P1PP1PPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,6,2,0,0,0,0,0,31,6,2,0,0,0,0,0,0,0,0,0,1,1,6,8,0,0,0,0,1,1,6,31,e3|d5|b3|c6
6920af05-89a1-47a2-a339-d00c28519bd0,5,3,Canceru123,Bb2,c1b2,c1,b2,B,White,rnbqkbnr/pp2pppp/2p5/3p4/8/1P2P3/PBPP1PPP/RN1QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,7,2,0,0,0,0,0,28,9,2,0,0,0,0,0,0,0,0,0,1,1,6,8,0,0,0,0,1,1,6,31,e3|d5|b3|c6|Bb2
6920af05-89a1-47a2-a339-d00c28519bd0,6,3,jiit912,e6,e7e6,e7,e6,P,Black,rnbqkbnr/pp3ppp/2p1p3/3p4/8/1P2P3/PBPP1PPP/RN1QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,7,2,0,0,0,0,0,28,9,2,0,0,0,0,0,0,0,0,0,1,2,5,8,0,0,0,0,1,2,5,31,e3|d5|b3|c6|Bb2|e6
6920af05-89a1-47a2-a339-d00c28519bd0,7,4,Canceru123,g3,g2g3,g2,g3,P,White,rnbqkbnr/pp3ppp/2p1p3/3p4/8/1P2P1P1/PBPP1P1P/RN1QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,6,3,0,0,0,0,0,28,8,3,0,0,0,0,0,0,0,0,0,1,2,5,8,0,0,0,0,1,2,5,31,e3|d5|b3|c6|Bb2|e6|g3
6920af05-89a1-47a2-a339-d00c28519bd0,8,4,jiit912,Bd6,f8d6,f8,d6,B,Black,rnbqk1nr/pp3ppp/2pbp3/3p4/8/1P2P1P1/PBPP1P1P/RN1QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,6,3,0,0,0,0,0,28,8,3,0,0,0,0,0,0,0,0,0,1,3,5,7,0,0,0,0,1,5,5,28,e3|d5|b3|c6|Bb2|e6|g3|Bd6
6920af05-89a1-47a2-a339-d00c28519bd0,9,5,Canceru123,Bg2,f1g2,f1,g2,B,White,rnbqk1nr/pp3ppp/2pbp3/3p4/8/1P2P1P1/PBPP1PBP/RN1QK1NR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,7,3,0,0,0,0,0,25,11,3,0,0,0,0,0,0,0,0,0,1,3,5,7,0,0,0,0,1,5,5,28,e3|d5|b3|c6|Bb2|e6|g3|Bd6|Bg2
6920af05-89a1-47a2-a339-d00c28519bd0,10,5,jiit912,Nd7,b8d7,b8,d7,N,Black,r1bqk1nr/pp1n1ppp/2pbp3/3p4/8/1P2P1P1/PBPP1PBP/RN1QK1NR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,7,3,0,0,0,0,0,25,11,3,0,0,0,0,0,0,0,0,0,1,3,6,6,0,0,0,0,1,5,8,25,e3|d5|b3|c6|Bb2|e6|g3|Bd6|Bg2|Nd7
