game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
c5bf5c18-2a22-4cf7-a22a-60a1f3f94d57,1,1,jiit9124,d4,d2d4,d2,d4,P,White,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,0,1,0,0,0,0,31,7,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,31,d4
c5bf5c18-2a22-4cf7-a22a-60a1f3f94d57,2,1,seyfoxxel,b6,b7b6,b7,b6,P,Black,rnbqkbnr/p1pppppp/1p6/8/3P4/8/PPP1PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,0,1,0,0,0,0,31,7,0,1,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,0,1,7,31,d4|b6
c5bf5c18-2a22-4cf7-a22a-60a1f3f94d57,3,2,jiit9124,c4,c2c4,c2,c4,P,White,rnbqkbnr/p1pppppp/1p6/8/2PP4/8/PP2PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,6,0,2,0,0,0,0,31,6,0,2,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,0,1,7,31,d4|b6|c4
c5bf5c18-2a22-4cf7-a22a-60a1f3f94d57,4,2,seyfoxxel,Bb7,c8b7,c8,b7,B,Black,rn1qkbnr/pbpppppp/1p6/8/2PP4/8/PP2PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,6,0,2,0,0,0,0,31,6,0,2,0,0,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0,1,10,28,d4|b6|c4|Bb7
c5bf5c18-2a22-4cf7-a22a-60a1f3f94d57,5,3,jiit9124,Nc3,b1c3,b1,c3,N,White,rn1qkbnr/pbpppppp/1p6/8/2PP4/2N5/PP2PPPP/R1BQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,6,1,2,0,0,0,0,28,6,3,2,0,0,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0,1,10,28,d4|b6|c4|Bb7|Nc3
c5bf5c18-2a22-4cf7-a22a-60a1f3f94d57,6,3,seyfoxxel,g6,g7g6,g7,g6,P,Black,rn1qkbnr/pbpppp1p/1p4p1/8/2PP4/2N5/PP2PPPP/R1BQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,6,1,2,0,0,0,0,28,6,3,2,0,0,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,2,9,28,d4|b6|c4|Bb7|Nc3|g6
c5bf5c18-2a22-4cf7-a22a-60a1f3f94d57,7,4,jiit9124,Bf4,c1f4,c1,f4,B,White,rn1qkbnr/pbpppp1p/1p4p1/8/2PP1B2/2N5/PP2PPPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,6,1,3,0,0,0,0,25,6,3,5,0,0,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,2,9,28,d4|b6|c4|Bb7|Nc3|g6|Bf4
c5bf5c18-2a22-4cf7-a22a-60a1f3f94d57,8,4,seyfoxxel,Bg7,f8g7,f8,g7,B,Black,rn1qk1nr/pbppppbp/1p4p1/8/2PP1B2/2N5/PP2PPPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,6,1,3,0,0,0,0,25,6,3,5,0,0,0,0,0,0,0,0,0,2,8,6,0,0,0,0,0,2,12,25,d4|b6|c4|Bb7|Nc3|g6|Bf4|Bg7
c5bf5c18-2a22-4cf7-a22a-60a1f3f94d57,9,5,jiit9124,e3,e2e3,e2,e3,P,White,rn1qk1nr/pbppppbp/1p4p1/8/2PP1B2/2N1P3/PP3PPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,5,2,3,0,0,0,0,25,5,4,5,0,0,0,0,0,0,0,0,0,2,8,6,0,0,0,0,0,2,12,25,d4|b6|c4|Bb7|Nc3|g6|Bf4|Bg7|e3
c5bf5c18-2a22-4cf7-a22a-60a1f3f94d57,10,5,seyfoxxel,Nc6,b8c6,b8,c6,N,Black,r2qk1nr/pbppppbp/1pn3p1/8/2PP1B2/2N1P3/PP3PPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,5,2,3,0,0,0,0,25,5,4,5,0,0,0,0,0,0,0,0,0,3,8,5,0,0,0,0,0,5,12,22,d4|b6|c4|Bb7|Nc3|g6|Bf4|Bg7|e3|Nc6
