game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
83457938-4298-42aa-a76b-4a4e2179ddac,1,1,jiit9124,d4,d2d4,d2,d4,P,White,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,0,1,0,0,0,0,31,7,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,31,d4
83457938-4298-42aa-a76b-4a4e2179ddac,2,1,nopogodi,e6,e7e6,e7,e6,P,Black,rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,0,1,0,0,0,0,31,7,0,1,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,0,1,7,31,d4|e6
83457938-4298-42aa-a76b-4a4e2179ddac,3,2,jiit9124,c4,c2c4,c2,c4,P,White,rnbqkbnr/pppp1ppp/4p3/8/2PP4/8/PP2PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,6,0,2,0,0,0,0,31,6,0,2,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,0,1,7,31,d4|e6|c4
83457938-4298-42aa-a76b-4a4e2179ddac,4,2,nopogodi,Nf6,g8f6,g8,f6,N,Black,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,6,0,2,0,0,0,0,31,6,0,2,0,0,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,4,7,28,d4|e6|c4|Nf6
83457938-4298-42aa-a76b-4a4e2179ddac,5,3,jiit9124,Bf4,c1f4,c1,f4,B,White,rnbqkb1r/pppp1ppp/4pn2/8/2PP1B2/8/PP2PPPP/RN1QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,6,0,3,0,0,0,0,28,6,0,5,0,0,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,4,7,28,d4|e6|c4|Nf6|Bf4
83457938-4298-42aa-a76b-4a4e2179ddac,6,3,nopogodi,Be7,f8e7,f8,e7,B,Black,rnbqk2r/ppppbppp/4pn2/8/2PP1B2/8/PP2PPPP/RN1QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,6,0,3,0,0,0,0,28,6,0,5,0,0,0,0,0,0,0,0,0,2,8,6,0,0,0,0,0,4,10,25,d4|e6|c4|Nf6|Bf4|Be7
83457938-4298-42aa-a76b-4a4e2179ddac,7,4,jiit9124,e3,e2e3,e2,e3,P,White,rnbqk2r/ppppbppp/4pn2/8/2PP1B2/4P3/PP3PPP/RN1QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,5,1,3,0,0,0,0,28,5,1,5,0,0,0,0,0,0,0,0,0,2,8,6,0,0,0,0,0,4,10,25,d4|e6|c4|Nf6|Bf4|Be7|e3
83457938-4298-42aa-a76b-4a4e2179ddac,8,4,nopogodi,c6,c7c6,c7,c6,P,Black,rnbqk2r/pp1pbppp/2p1pn2/8/2PP1B2/4P3/PP3PPP/RN1QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,5,1,3,0,0,0,0,28,5,1,5,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,5,9,25,d4|e6|c4|Nf6|Bf4|Be7|e3|c6
83457938-4298-42aa-a76b-4a4e2179ddac,9,5,jiit9124,Nc3,b1c3,b1,c3,N,White,rnbqk2r/pp1pbppp/2p1pn2/8/2PP1B2/2N1P3/PP3PPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,5,2,3,0,0,0,0,25,5,4,5,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,5,9,25,d4|e6|c4|Nf6|Bf4|Be7|e3|c6|Nc3
83457938-4298-42aa-a76b-4a4e2179ddac,10,5,nopogodi,d5,d7d5,d7,d5,P,Black,rnbqk2r/pp2bppp/2p1pn2/3p4/2PP1B2/2N1P3/PP3PPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,5,2,3,0,0,0,0,25,5,4,5,0,0,0,0,0,0,0,0,1,3,6,6,0,0,0,0,1,5,8,25,d4|e6|c4|Nf6|Bf4|Be7|e3|c6|Nc3|d5
83457938-4298-42aa-a76b-4a4e2179ddac,11,6,jiit9124,Nf3,g1f3,g1,f3,N,White,rnbqk2r/pp2bppp/2p1pn2/3p4/2PP1B2/2N1PN2/PP3PPP/R2QKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,5,3,3,0,0,0,0,22,5,7,5,0,0,0,0,0,0,0,0,1,3,6,6,0,0,0,0,1,5,8,25,d4|e6|c4|Nf6|Bf4|Be7|e3|c6|Nc3|d5|Nf3
83457938-4298-42aa-a76b-4a4e2179ddac,12,6,nopogodi,h6,h7h6,h7,h6,P,Black,rnbqk2r/pp2bpp1/2p1pn1p/3p4/2PP1B2/2N1PN2/PP3PPP/R2QKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,5,3,3,0,0,0,0,22,5,7,5,0,0,0,0,0,0,0,0,1,4,5,6,0,0,0,0,1,6,7,25,d4|e6|c4|Nf6|Bf4|Be7|e3|c6|Nc3|d5|Nf3|h6
