game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
859ad740-3e2b-460d-8519-2691331e8d59,1,1,Gaurang010,e4,e2e4,e2,e4,P,White,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,0,1,0,0,0,0,31,7,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,31,e4
859ad740-3e2b-460d-8519-2691331e8d59,2,1,jiit912,c5,c7c5,c7,c5,P,Black,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,0,1,0,0,0,0,31,7,0,1,0,0,0,0,0,0,0,0,1,0,7,8,0,0,0,0,1,0,7,31,e4|c5
859ad740-3e2b-460d-8519-2691331e8d59,3,2,Gaurang010,Nf3,g1f3,g1,f3,N,White,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,7,1,1,0,0,0,0,28,7,3,1,0,0,0,0,0,0,0,0,1,0,7,8,0,0,0,0,1,0,7,31,e4|c5|Nf3
859ad740-3e2b-460d-8519-2691331e8d59,4,2,jiit912,Nc6,b8c6,b8,c6,N,Black,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,7,1,1,0,0,0,0,28,7,3,1,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,1,3,7,28,e4|c5|Nf3|Nc6
859ad740-3e2b-460d-8519-2691331e8d59,5,3,Gaurang010,Bc4,f1c4,f1,c4,B,White,r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,7,1,2,0,0,0,0,25,7,3,4,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,1,3,7,28,e4|c5|Nf3|Nc6|Bc4
859ad740-3e2b-460d-8519-2691331e8d59,6,3,jiit912,d6,d7d6,d7,d6,P,Black,r1bqkbnr/pp2pppp/2np4/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,7,1,2,0,0,0,0,25,7,3,4,0,0,0,0,0,0,0,0,1,2,6,7,0,0,0,0,1,4,6,28,e4|c5|Nf3|Nc6|Bc4|d6
859ad740-3e2b-460d-8519-2691331e8d59,7,4,Gaurang010,O-O,e1g1,e1,g1,K,White,r1bqkbnr/pp2pppp/2np4/2p5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,7,1,2,0,0,0,0,25,7,3,4,0,0,0,0,0,0,0,0,1,2,6,7,0,0,0,0,1,4,6,28,e4|c5|Nf3|Nc6|Bc4|d6|O-O
859ad740-3e2b-460d-8519-2691331e8d59,8,4,jiit912,g6,g7g6,g7,g6,P,Black,r1bqkbnr/pp2pp1p/2np2p1/2p5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,7,1,2,0,0,0,0,25,7,3,4,0,0,0,0,0,0,0,0,1,3,5,7,0,0,0,0,1,5,5,28,e4|c5|Nf3|Nc6|Bc4|d6|O-O|g6
859ad740-3e2b-460d-8519-2691331e8d59,9,5,Gaurang010,Nc3,b1c3,b1,c3,N,White,r1bqkbnr/pp2pp1p/2np2p1/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,7,2,2,0,0,0,0,22,7,6,4,0,0,0,0,0,0,0,0,1,3,5,7,0,0,0,0,1,5,5,28,e4|c5|Nf3|Nc6|Bc4|d6|O-O|g6|Nc3
859ad740-3e2b-460d-8519-2691331e8d59,10,5,jiit912,Bg7,f8g7,f8,g7,B,Black,r1bqk1nr/pp2ppbp/2np2p1/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,7,2,2,0,0,0,0,22,7,6,4,0,0,0,0,0,0,0,0,1,3,6,6,0,0,0,0,1,5,8,25,e4|c5|Nf3|Nc6|Bc4|d6|O-O|g6|Nc3|Bg7
859ad740-3e2b-460d-8519-2691331e8d59,11,6,Gaurang010,Nd5,c3d5,c3,d5,N,White,r1bqk1nr/pp2ppbp/2np2p1/2pN4/2B1P3/5N2/PPPP1PPP/R1BQ1RK1,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,7,1,2,1,0,0,0,22,7,3,4,3,0,0,0,0,0,0,0,1,3,6,6,0,0,0,0,1,5,8,25,e4|c5|Nf3|Nc6|Bc4|d6|O-O|g6|Nc3|Bg7|Nd5
859ad740-3e2b-460d-8519-2691331e8d59,12,6,jiit912,Nf6,g8f6,g8,f6,N,Black,r1bqk2r/pp2ppbp/2np1np1/2pN4/2B1P3/5N2/PPPP1PPP/R1BQ1RK1,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,7,1,2,1,0,0,0,22,7,3,4,3,0,0,0,0,0,0,0,1,4,6,5,0,0,0,0,1,8,8,22,e4|c5|Nf3|Nc6|Bc4|d6|O-O|g6|Nc3|Bg7|Nd5|Nf6
859ad740-3e2b-460d-8519-2691331e8d59,13,7,Gaurang010,d3,d2d3,d2,d3,P,White,r1bqk2r/pp2ppbp/2np1np1/2pN4/2B1P3/3P1N2/PPP2PPP/R1BQ1RK1,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,6,2,2,1,0,0,0,22,6,4,4,3,0,0,0,0,0,0,0,1,4,6,5,0,0,0,0,1,8,8,22,e4|c5|Nf3|Nc6|Bc4|d6|O-O|g6|Nc3|Bg7|Nd5|Nf6|d3
859ad740-3e2b-460d-8519-2691331e8d59,14,7,jiit912,a6,a7a6,a7,a6,P,Black,r1bqk2r/1p2ppbp/p1np1np1/2pN4/2B1P3/3P1N2/PPP2PPP/R1BQ1RK1,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,6,2,2,1,0,0,0,22,6,4,4,3,0,0,0,0,0,0,0,1,5,5,5,0,0,0,0,1,9,7,22,e4|c5|Nf3|Nc6|Bc4|d6|O-O|g6|Nc3|Bg7|Nd5|Nf6|d3|a6
