game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
5eeb0ece-5d24-4398-8eaf-38fc0289efc8,1,1,jiit912,d4,d2d4,d2,d4,P,White,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,0,1,0,0,0,0,31,7,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,31,d4
5eeb0ece-5d24-4398-8eaf-38fc0289efc8,2,1,Ariyamehr_0997,e6,e7e6,e7,e6,P,Black,rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,7,0,1,0,0,0,0,31,7,0,1,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,0,1,7,31,d4|e6
5eeb0ece-5d24-4398-8eaf-38fc0289efc8,3,2,jiit912,c4,c2c4,c2,c4,P,White,rnbqkbnr/pppp1ppp/4p3/8/2PP4/8/PP2PPPP/RNBQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,6,0,2,0,0,0,0,31,6,0,2,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,0,1,7,31,d4|e6|c4
5eeb0ece-5d24-4398-8eaf-38fc0289efc8,4,2,Ariyamehr_0997,Bb4+,f8b4,f8,b4,B,Black,rnbqk1nr/pppp1ppp/4p3/8/1bPP4/8/PP2PPPP/RNBQKBNR,1,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,8,6,0,2,0,0,0,0,31,6,0,2,0,0,0,0,0,0,0,1,0,1,7,7,0,0,0,3,0,1,7,28,d4|e6|c4|Bb4+
5eeb0ece-5d24-4398-8eaf-38fc0289efc8,5,3,jiit912,Nc3,b1c3,b1,c3,N,White,rnbqk1nr/pppp1ppp/4p3/8/1bPP4/2N5/PP2PPPP/R1BQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,6,1,2,0,0,0,0,28,6,3,2,0,0,0,0,0,0,0,1,0,1,7,7,0,0,0,3,0,1,7,28,d4|e6|c4|Bb4+|Nc3
5eeb0ece-5d24-4398-8eaf-38fc0289efc8,6,3,Ariyamehr_0997,Bxc3+,b4c3,b4,c3,B,Black,rnbqk1nr/pppp1ppp/4p3/8/2PP4/2b5/PP2PPPP/R1BQKBNR,1,0,0,0,0,0,15,16,8,8,1,1,2,2,1,2,2,2,0,3,7,6,0,2,0,0,0,0,28,6,0,2,0,0,0,0,0,0,1,0,0,1,7,7,0,0,3,0,0,1,7,28,d4|e6|c4|Bb4+|Nc3|Bxc3+
5eeb0ece-5d24-4398-8eaf-38fc0289efc8,7,4,jiit912,bxc3,b2c3,b2,c3,P,White,rnbqk1nr/pppp1ppp/4p3/8/2PP4/2P5/P3PPPP/R1BQKBNR,0,0,0,0,0,0,15,15,8,8,1,1,2,1,1,2,2,2,3,3,7,5,1,2,0,0,0,0,28,5,1,2,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,0,1,7,28,d4|e6|c4|Bb4+|Nc3|Bxc3+|bxc3
5eeb0ece-5d24-4398-8eaf-38fc0289efc8,8,4,Ariyamehr_0997,Qh4,d8h4,d8,h4,Q,Black,rnb1k1nr/pppp1ppp/4p3/8/2PP3q/2P5/P3PPPP/R1BQKBNR,0,0,0,0,0,0,15,15,8,8,1,1,2,1,1,2,2,2,3,3,7,5,1,2,0,0,0,0,28,5,1,2,0,0,0,0,0,0,0,1,0,1,7,6,0,0,0,9,0,1,7,19,d4|e6|c4|Bb4+|Nc3|Bxc3+|bxc3|Qh4
5eeb0ece-5d24-4398-8eaf-38fc0289efc8,9,5,jiit912,Nf3,g1f3,g1,f3,N,White,rnb1k1nr/pppp1ppp/4p3/8/2PP3q/2P2N2/P3PPPP/R1BQKB1R,0,0,0,0,0,0,15,15,8,8,1,1,2,1,1,2,2,2,3,3,6,5,2,2,0,0,0,0,25,5,4,2,0,0,0,0,0,0,0,1,0,1,7,6,0,0,0,9,0,1,7,19,d4|e6|c4|Bb4+|Nc3|Bxc3+|bxc3|Qh4|Nf3
5eeb0ece-5d24-4398-8eaf-38fc0289efc8,10,5,Ariyamehr_0997,Qe4,h4e4,h4,e4,Q,Black,rnb1k1nr/pppp1ppp/4p3/8/2PPq3/2P2N2/P3PPPP/R1BQKB1R,0,0,0,0,0,0,15,15,8,8,1,1,2,1,1,2,2,2,3,3,6,5,2,2,0,0,0,0,25,5,4,2,0,0,0,0,0,0,0,1,0,1,7,6,0,0,0,9,0,1,7,19,d4|e6|c4|Bb4+|Nc3|Bxc3+|bxc3|Qh4|Nf3|Qe4
